side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_tqqq,TQQQ,2018-08-15 09:37:00-04:00,2018-08-15 10:02:00-04:00,1,8147.1312843247215,4.0914196875,4.007586498103125,-683.0000000000026,-0.02049000000000012,stop,25,-0.02173321103470882,False
long_tqqq,TQQQ,2018-08-17 10:20:00-04:00,2018-08-17 11:06:00-04:00,3,25147.308939905015,3.9765686355932486,3.9823828125,146.21090290534016,0.0014621090290534156,score_neutral,46,-0.006704892889697778,False
long_sqqq,SQQQ,2018-08-21 09:47:00-04:00,2018-08-21 10:46:00-04:00,2,1.087452097751732,61305.382374541,61119.425,-202.2197370370088,-0.0030332960555551347,score_neutral,59,-0.0061972271193392325,False
long_sqqq,SQQQ,2018-08-21 12:10:00-04:00,2018-08-21 13:10:00-04:00,3,1.6493455805601371,60630.10758851327,60669.65,65.21910163033617,0.0006521910163033162,score_neutral,60,-0.0033789689517381705,False
long_sqqq,SQQQ,2018-08-23 10:00:00-04:00,2018-08-23 10:50:00-04:00,2,1.1089409825853818,60117.41626794258,60219.875,113.6206870022088,0.001704310305033152,score_neutral,50,-0.004652223119848364,False
long_sqqq,SQQQ,2018-08-24 10:45:00-04:00,2018-08-24 12:17:00-04:00,2,1.1180100149004037,59629.75803271812,59470.25,-178.33157803591985,-0.002674973670538816,score_neutral,92,-0.004691584234915558,False
long_sqqq,SQQQ,2018-08-27 09:37:00-04:00,2018-08-27 11:39:00-04:00,1,0.5685439419084541,58629.299999999996,58020.975000000006,-345.8594934614546,-0.010375784803843602,score_neutral,122,-0.015424028600034334,False
long_sqqq,SQQQ,2018-08-27 12:17:00-04:00,2018-08-27 12:47:00-04:00,1,0.5764130622116853,57828.9,57821.075000000004,-4.51043221180476,-0.0001353129663541619,score_neutral,30,-0.001364369718255043,False
long_sqqq,SQQQ,2018-08-28 09:39:00-04:00,2018-08-28 10:24:00-04:00,3,1.7478876474575473,57211.91527696793,57421.275,365.9372737628952,0.003659372737629063,score_neutral,45,-0.0018106658605305803,False
long_sqqq,SQQQ,2018-08-29 09:47:00-04:00,2018-08-29 11:28:00-04:00,1,0.5850162422446955,56978.475000000006,55810.98604725001,-682.9999999999987,-0.020490000000000008,stop,101,-0.021121572664063115,False
long_sqqq,SQQQ,2018-08-29 15:23:00-04:00,2018-08-29 15:59:00-04:00,1,0.6013840251955851,55427.7,55397.28750000001,-18.289591666251106,-0.0005486877499875087,session_end,36,-0.0004997501249375258,False
long_sqqq,SQQQ,2018-08-30 10:42:00-04:00,2018-08-30 11:07:00-04:00,1,0.6030167420060708,55277.625,55372.3,57.09061004942651,0.0017127183014828962,score_neutral,25,-0.0023088003509557087,False
long_sqqq,SQQQ,2018-08-30 12:44:00-04:00,2018-08-30 13:50:00-04:00,1,0.6054825078752459,55052.512500000004,54997.48750000001,-33.31667499583188,-0.0009995002498749406,score_neutral,66,-0.004132645172189142,False
long_tqqq,TQQQ,2018-09-04 09:49:00-04:00,2018-09-04 10:00:00-04:00,1,7567.671776453246,4.40470125,4.4390293750000005,259.7839827010661,0.0077935194810319075,score_neutral,11,-0.001351113199788534,False
long_tqqq,TQQQ,2018-09-05 10:13:00-04:00,2018-09-05 10:40:00-04:00,1,7692.161615200095,4.333415625,4.244623938843749,-683.0000000000042,-0.02049000000000012,stop,27,-0.020403218304267723,False
