side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_sqqq,SQQQ,2018-11-01 13:34:00-04:00,2018-11-01 13:50:00-04:00,2,1.9997544372139502,33337.42654900488,33487.19375,299.4976247391052,0.004492464371086635,score_neutral,16,-0.0026224744395421107,False
long_sqqq,SQQQ,2018-11-01 16:14:00-04:00,2018-11-01 16:30:00-04:00,1,1.00478213497364,33174.6875,33787.423978125,615.6666666666665,0.018469999999999986,target,7,-0.0030049265724055862,False
long_sqqq,SQQQ,2018-11-02 04:12:00-04:00,2018-11-02 05:03:00-04:00,2,2.0341285039237755,32774.06837280367,32875.6125,206.55380353612742,0.0030983070530419266,score_neutral,38,-0.007604800749945628,False
long_tqqq,TQQQ,2018-11-02 13:05:00-04:00,2018-11-02 13:13:00-04:00,1,5226.050358547882,6.378303125,6.45031,376.3115549116603,0.011289346647349818,score_neutral,8,-0.004045452919737236,False
long_tqqq,TQQQ,2018-11-05 09:51:00-05:00,2018-11-05 10:13:00-05:00,1,5231.184003300876,6.3720437500000005,6.2352359706875005,-715.6666666666664,-0.02146999999999999,stop,22,-0.020918523982199733,False
long_sqqq,SQQQ,2018-11-06 09:56:00-05:00,2018-11-06 10:37:00-05:00,1,0.9825360360443344,33925.8125,34123.7375,194.46844493407775,0.005834053348022339,score_neutral,41,-0.0070245185726944825,False
long_sqqq,SQQQ,2018-11-06 16:20:00-05:00,2018-11-06 18:00:00-05:00,1,0.9796440977483981,34025.9625,34023.887500000004,-2.0327615028250747,-6.0982845084711634e-05,score_neutral,23,-0.0014977533699451762,False
long_sqqq,SQQQ,2018-11-07 04:25:00-05:00,2018-11-07 06:01:00-05:00,1,1.0162872739237199,32799.125,32700.875,-99.85022466300548,-0.0029955067398901303,score_neutral,44,-0.009882123379815755,False
long_sqqq,SQQQ,2018-11-07 10:46:00-05:00,2018-11-07 13:34:00-05:00,1,1.0417342166197754,31997.925000000003,31677.412500000002,-333.8888381043465,-0.010016665143130377,score_neutral,168,-0.013998563969382594,False
long_sqqq,SQQQ,2018-11-07 15:33:00-05:00,2018-11-07 17:25:00-05:00,2,2.132315606714032,31264.91522022022,31028.3875,-504.35174924606446,-0.0075652762386909655,score_neutral,75,-0.013834767975577478,False
